,Cover_Type
232650,1
111988,2
473381,7
12539,5
392546,1
117619,2
59407,1
20991,1
137254,2
57127,2
401280,2
259721,1
92475,2
445245,2
642,5
339437,2
462996,1
381352,2
551937,2
400297,1
241635,1
486445,2
504179,1
128549,2
324591,1
382267,2
158030,1
94441,2
125493,1
352448,6
205008,1
369687,1
82418,2
500179,7
268585,2
382887,2
556759,2
95428,1
295896,3
502215,1
314076,5
528572,2
501546,1
432165,1
431699,1
283661,6
367025,1
240356,5
565206,2
298736,1
540839,2
397844,1
313643,2
451235,2
108533,2
486488,2
497244,2
245660,2
381957,2
290837,7
525999,1
331492,1
456475,7
327163,2
417554,1
258167,2
372300,1
39312,1
316555,2
108328,2
244809,2
554457,1
60081,2
452061,1
143130,2
205714,1
431565,2
251693,2
152761,1
474227,1
477,2
496111,1
520472,1
252044,2
497197,2
284747,3
390626,1
462902,2
444097,1
303251,3
215099,2
166176,2
214362,7
62269,1
79974,1
161090,1
444488,1
187375,1
391101,1
153254,1
535671,1
199647,2
576903,3
249303,6
480126,2
65562,1
95412,2
537635,1
58901,2
396254,2
48158,2
413511,1
173741,2
489888,2
78915,2
490431,7
381200,2
119061,2
448530,1
138166,2
192938,2
291655,3
495456,1
495610,1
189994,2
86960,1
259271,2
282032,6
283637,6
249977,3
321949,2
393532,1
80401,2
431761,1
418855,2
342165,7
432988,7
285222,3
476937,2
373398,2
299923,2
358856,1
172981,1
446821,1
322075,1
221843,1
16614,2
189267,2
158749,1
150394,2
312071,1
235057,1
131603,2
574109,6
3032,4
402214,3
145841,2
160934,2
321443,1
436543,1
319247,2
344556,2
96287,2
538812,2
193144,2
380046,1
91669,2
406407,5
538744,7
388149,2
262980,2
21218,2
334831,1
232456,2
485112,2
251548,2
34350,1
271921,1
454577,1
469201,2
322135,1
313029,3
117092,2
265557,1
4685,4
75783,1
50768,2
134499,2
11718,1
370490,6
44683,2
153451,1
497600,2
303309,6
181452,1
506559,2
329566,1
110363,2
10757,6
111984,2
99142,1
303762,3
480531,1
28960,2
507223,1
307800,1
563640,1
550655,1
154645,2
567052,2
493186,1
139302,2
578637,3
53745,1
375363,1
391576,1
245235,2
159363,2
131285,2
12648,4
492738,1
190003,2
339787,2
138504,2
159571,2
74707,2
408152,1
6454,6
480046,2
36081,2
356664,1
578190,3
167460,1
291643,3
526573,1
314665,2
201348,2
546936,2
200845,1
85964,1
224882,1
491369,1
451256,2
346123,2
461805,1
559820,2
169791,1
246357,1
280885,1
159845,2
325059,2
448035,1
44736,1
122542,2
161438,2
475057,1
338105,3
108118,2
281196,3
262172,3
379619,2
493210,1
383155,1
519067,1
558216,2
567240,2
426711,1
494247,2
128028,2
222455,2
227384,2
468030,1
251396,1
269490,5
239400,2
529005,7
463594,7
178825,2
415150,2
418963,2
177733,1
68644,2
3767,4
72953,2
205154,1
63733,1
236780,2
466748,1
551408,1
360159,1
53954,1
481813,1
472683,1
293604,3
317277,2
280569,2
73423,2
424332,1
530101,2
572539,2
149294,2
407201,1
176199,1
378842,7
470636,1
423823,1
533687,1
276972,2
248934,1
554822,2
400692,1
328211,2
55551,2
281815,6
576165,6
114122,2
442283,1
69077,1
148119,2
16491,5
362271,1
291932,2
454587,1
528030,1
468752,2
24967,2
50039,2
398543,1
333565,2
138387,2
84155,1
416174,1
86459,2
331337,2
280987,7
495438,2
360578,2
410974,1
211992,2
146883,2
405491,2
138643,2
122189,2
424965,1
300317,2
45098,1
49960,2
362125,2
106123,2
559627,1
497075,1
242924,1
153063,2
318789,1
124317,1
200734,1
170203,2
314846,2
326652,2
287785,1
273846,3
181499,2
412047,1
494952,2
344444,1
518741,1
398157,3
528769,2
472384,2
102769,2
375885,2
315497,2
403849,7
484438,1
79274,2
89902,2
137779,2
504277,1
517343,1
415460,1
306802,1
268704,3
495806,7
25669,1
299070,1
226851,1
9107,7
397900,1
112312,2
50677,2
578108,6
218367,1
156066,1
372305,1
409630,2
171466,1
58104,1
414142,1
157593,2
214640,7
287433,1
270800,1
114221,2
524131,1
351137,2
545454,1
561320,1
85756,2
308707,1
71262,2
171877,2
439038,1
74988,2
159914,1
289928,1
417870,2
447785,1
225986,2
466382,2
13621,1
16893,2
234323,1
549572,2
520225,1
533369,2
27236,2
395190,1
526662,7
388620,2
37941,2
183760,1
81335,2
2900,5
191922,2
559885,2
572907,3
497010,1
333049,2
547985,2
577542,3
224014,1
336943,1
69585,2
430831,1
148503,1
400004,1
255998,1
16188,2
478293,2
480574,2
479619,2
196735,1
569444,2
524724,1
344914,1
240942,2
97020,2
415003,1
279108,6
493177,1
40248,2
342970,2
580721,3
269751,6
147347,1
216002,2
408886,1
223710,2
525746,1
188100,1
97128,2
356222,1
350001,3
282570,6
441026,1
117336,2
387169,1
107158,2
560859,1
3085,4
468553,7
51365,2
111520,2
507861,2
393490,1
336733,2
295954,6
348813,6
277781,3
234702,2
135761,1
317329,2
245019,3
197019,1
542044,1
68699,2
147983,1
521394,1
104653,1
160706,2
479717,2
358339,1
494851,1
259301,2
502664,1
418717,1
45857,2
33277,2
332226,1
59863,2
252059,2
31210,2
71361,1
271970,2
88687,1
330587,1
116118,1
312870,2
413707,1
92209,2
223013,3
447759,1
381762,6
380470,3
280436,2
18241,2
105365,2
316775,2
33358,2
468313,2
31036,2
288164,3
519106,1
303638,2
23773,2
242341,2
451983,1
26890,1
463617,7
274944,3
99034,2
251557,2
369941,6
134262,2
388461,2
263898,2
261170,3
115704,1
545632,1
226841,1
173238,5
203303,1
75900,2
551633,1
489152,2
168988,2
463756,1
217149,2
379637,2
433474,1
514364,1
461199,1
61040,2
405933,1
307271,1
72733,2
148786,2
36887,2
407090,2
528782,1
401302,2
522665,2
233068,7
132929,2
43990,1
140855,1
100435,2
128364,2
14836,2
240951,2
115441,1
520308,2
61942,2
544596,2
545402,2
323707,1
35248,2
243544,6
400555,1
219339,1
259723,1
113990,2
395152,2
382512,1
468784,2
407399,2
134913,2
429636,1
402422,1
5222,3
161512,1
516995,1
519723,7
480794,2
142112,2
485703,1
302833,1
226340,1
228915,2
9006,2
484263,1
514353,1
54544,2
124792,2
480305,2
242782,2
396898,1
569800,2
512284,2
228194,3
84792,1
115659,2
512240,2
247539,2
552523,2
358474,2
272699,4
486136,2
22903,1
395611,2
238397,1
150700,1
168439,2
352514,1
302031,2
275567,3
267663,3
531844,1
560069,1
108728,2
393191,1
4287,3
509756,2
72554,1
339044,1
83792,2
301299,6
234570,1
57817,1
458374,2
372486,7
325859,1
331903,1
34981,5
208210,1
163218,1
418859,2
104856,2
248622,2
463469,2
297973,2
197618,1
215183,1
105516,2
306341,1
211795,1
162220,1
169323,2
101589,2
404574,1
443813,1
559468,2
9217,7
252956,2
280313,7
8352,5
348231,3
48279,1
332557,1
84220,2
46898,2
545030,2
513107,1
284020,3
383559,2
66224,2
231931,2
412719,1
84101,2
45386,2
264425,2
167887,2
142779,2
352544,1
51389,2
463170,1
195740,1
523626,1
85822,2
445097,1
548923,2
130622,1
100483,2
284890,7
472915,7
470177,2
301810,6
234343,2
261890,2
144647,1
429340,2
222871,2
127393,1
262207,4
544374,1
293059,3
173200,1
355761,1
205588,1
348445,2
37585,2
520487,2
215176,1
511204,1
447950,2
217709,2
436929,1
125278,2
83552,1
415896,2
150602,1
118169,2
286521,3
484806,2
220654,1
498830,1
323116,2
468021,1
529845,1
430238,2
317345,2
572157,2
231838,1
483258,1
333070,1
501274,2
120805,2
525290,1
449165,1
333943,2
72469,2
409803,1
45681,1
510385,2
94600,2
420396,1
69729,1
228245,7
412729,1
552648,2
430304,1
536893,1
47817,2
266087,2
323917,2
231576,3
271206,3
440050,1
69091,1
10720,2
570501,2
232624,1
375036,2
193049,1
209426,1
553724,2
327700,1
501380,1
136797,1
211286,7
317179,2
568431,2
349374,3
437812,1
32142,2
67014,2
542872,1
106093,2
325589,1
327951,1
447083,7
559597,1
433500,1
60875,1
560950,2
496183,2
212642,1
80503,2
220822,2
247691,3
234005,3
139013,5
528389,1
323516,1
65875,2
486403,1
104161,2
538135,7
221152,2
219875,2
52693,2
413008,1
481576,1
75371,2
191611,1
168350,1
175243,1
165948,2
446345,2
308888,2
3686,2
222840,2
580189,3
512917,1
329518,5
145015,2
282427,4
433333,1
300918,4
507683,1
575577,3
98788,2
370900,2
382533,2
452137,1
39609,2
499262,2
509658,1
408532,1
223865,2
233745,2
472016,2
228769,1
17894,1
487784,1
248627,2
23969,1
485911,1
416615,6
540483,1
337613,1
301955,1
556386,2
300336,2
318639,2
532455,7
197067,2
560188,2
187083,2
117086,2
41463,2
370760,2
448324,2
322902,1
514753,1
94327,2
455361,1
53494,2
409307,1
446409,1
501389,2
383581,2
121410,2
481253,2
201242,1
275693,1
287724,6
259132,1
30632,2
536223,1
136196,2
53721,2
184313,2
333614,1
453174,1
311384,1
109319,2
554270,2
336049,3
72007,2
418454,2
40038,2
224111,2
333966,2
95295,2
71662,2
466188,1
115759,1
88075,2
497506,2
508620,1
133553,2
81122,1
477702,1
194828,1
529097,1
17346,2
73318,2
185804,2
21517,2
447486,2
151903,2
25448,2
563299,2
480537,2
272357,1
219024,2
408133,1
282471,3
325986,2
87214,2
376378,2
451473,1
369963,6
329741,1
230074,6
96859,2
296429,6
244770,2
464941,2
274727,2
527381,1
359522,1
564888,2
211775,1
471361,1
126022,2
88286,1
274804,1
267395,2
524413,2
237261,2
185048,1
411808,3
219942,1
565049,2
8280,7
545498,1
7375,5
5031,4
268886,2
569629,2
538246,2
505198,7
279517,3
33689,2
572114,2
23290,2
28549,2
464824,2
267022,5
164382,2
333443,1
345131,2
172160,2
204122,1
175732,2
243558,6
363720,2
362829,1
523115,2
544465,2
310960,1
478188,1
357063,7
180476,1
438104,2
30562,1
171620,2
265300,2
388800,2
312345,2
502303,2
343415,2
28918,2
549374,2
463677,1
466014,2
193343,1
565817,2
123631,2
399560,1
495369,1
99668,2
207972,1
414586,6
408984,2
566809,2
247582,2
389195,1
269556,2
41064,2
182050,1
225748,6
238551,2
580319,3
29521,2
532280,1
561154,2
224427,7
35581,1
105319,2
147599,1
490745,2
538178,7
184528,1
284845,6
377532,2
566408,2
322379,7
420002,2
544701,2
186923,1
534415,1
5824,6
180475,1
473983,2
176054,1
21553,2
273572,2
566334,2
143287,2
156197,2
24257,1
294235,1
552371,1
351599,2
449734,1
27919,1
440827,1
482693,1
272020,2
105731,2
49315,2
462019,1
93679,2
580726,3
49341,2
309112,2
70905,2
493422,7
342000,2
298864,2
352245,2
378804,1
222119,2
137497,2
107903,1
137892,1
46627,2
357827,2
473042,2
255825,5
574264,3
149270,2
11808,5
420333,2
341405,2
522868,1
568188,2
99225,2
230691,1
288570,2
96546,2
243509,3
521336,1
41323,2
382382,2
299646,2
79189,2
181573,1
451250,2
306687,2
112128,2
227329,1
91720,2
482810,1
207011,1
174515,1
495332,1
419360,1
509013,2
188081,1
71996,1
276583,6
143758,2
420952,1
373547,1
505686,1
320680,2
527874,1
278598,1
237424,3
231983,2
257423,1
402295,1
527373,7
26789,2
465410,2
128851,1
164513,2
494070,1
554986,2
444489,1
103991,1
68574,2
148592,1
427683,2
220367,1
578622,3
577351,3
201412,1
370210,1
209862,2
240980,2
231553,3
561565,2
175202,5
32023,1
391479,2
56847,1
98792,2
325047,2
419116,1
67056,1
392809,3
41846,2
206310,2
539081,2
113577,2
303888,1
334161,2
46207,2
428372,1
381671,2
338458,1
284265,6
105994,2
125760,2
143451,2
161259,1
355548,1
130166,2
325568,1
30715,2
453600,7
367860,1
116530,2
329875,1
186000,2
261641,3
289630,3
576135,3
325296,2
417363,2
95789,2
125824,1
75733,1
552581,1
460544,1
396014,2
479320,2
92806,2
497207,2
227985,2
60157,2
386464,1
140077,5
310837,1
346891,1
150232,2
157189,2
346276,2
61490,2
435493,1
194847,2
450620,1
231162,1
47348,2
381902,1
488354,2
380936,2
543757,1
82954,1
403975,2
83221,2
505328,1
203317,1
118032,2
527840,7
214420,5
44434,2
141898,2
208070,1
577851,6
136737,2
324705,2
349292,1
465600,7
529791,1
209038,2
397563,1
122412,2
79479,2
356576,2
362786,1
495628,1
61459,2
302897,1
42255,2
448906,2
248193,3
210791,2
84728,2
245833,2
359727,3
317381,3
219168,2
450569,1
562381,1
466562,1
416074,2
25095,2
388525,1
229141,3
415980,1
380639,2
381960,2
583,2
168587,2
562574,1
155216,1
380334,2
314795,2
220678,7
473571,2
145167,1
353132,1
303083,2
82710,2
574818,3
286509,6
564333,1
339564,1
229950,2
444722,1
427929,1
416483,2
519923,1
270576,2
288909,1
323264,5
371789,2
220625,3
196391,1
161588,2
448607,1
432950,1
200387,1
350062,1
458793,1
230049,2
541534,7
181965,2
317658,2
88521,2
488352,2
420457,1
567549,6
98809,2
185954,2
575432,3
421519,1
476316,2
94064,2
21853,2
7090,3
243181,2
3017,6
322183,1
473084,2
132858,2
224191,2
228010,2
518286,1
441893,1
460900,2
397299,2
94905,2
155660,2
313598,2
82242,2
436146,2
23879,2
246805,2
579410,3
134873,2
81103,1
570386,2
517206,1
358067,1
274569,1
204121,1
292457,1
411179,1
298175,6
519273,1
50889,2
428574,1
496970,2
8073,1
397327,2
383179,2
437554,1
166976,2
469264,2
569713,2
534465,2
192898,1
538538,2
160078,2
326719,2
160744,2
435085,2
506702,1
148877,2
124030,2
574051,6
46620,2
415228,2
238641,2
487397,1
369804,2
88349,2
8906,1
513023,1
59782,2
52588,1
178859,2
346210,1
297114,1
8999,1
284776,6
570256,2
183252,1
164829,2
376362,2
166693,2
443517,2
460661,1
59145,2
203860,1
386532,1
436536,1
320043,2
131270,2
178634,1
386867,2
350822,2
327444,2
268830,1
437233,1
74943,1
29322,2
504186,1
69084,1
453917,7
159635,2
350201,2
474560,2
87235,2
536132,1
50648,2
520836,7
16379,2
202000,1
6864,3
72779,2
90920,2
395820,2
236403,3
284017,3
249919,3
451696,2
310739,5
526423,1
324848,1
239338,1
171963,2
258107,2
107743,2
368442,1
234651,2
415931,6
39597,2
68884,2
569645,3
64115,2
77926,2
395616,1
490016,7
312737,2
488489,2
491130,2
554495,2
166779,2
341767,2
122670,1
43125,2
218381,1
453071,1
101302,2
474216,1
147744,2
160266,1
510268,2
254817,2
196225,1
214754,1
380311,2
55852,1
218721,2
195945,1
359574,2
363501,2
186213,1
155086,2
354081,2
463541,1
246594,3
16223,2
32524,2
360955,2
55962,1
370646,1
489015,1
120746,2
346380,2
456268,1
306051,2
78244,2
537429,1
330439,1
355084,2
185110,2
263788,1
377594,2
371392,1
435290,1
121719,1
453074,1
497272,2
45004,2
109927,1
153163,2
433667,1
569431,2
35323,2
326534,7
489042,2
541464,1
440315,2
526758,1
556411,2
358803,2
114278,2
235869,2
67488,1
89430,1
292031,2
264597,3
281211,3
493826,1
11735,5
535581,1
111301,1
82426,2
59855,2
546930,2
554788,2
263594,3
364756,7
457040,1
498708,2
447362,2
231117,1
499378,1
216867,2
539557,7
68157,1
54836,2
172432,1
147328,1
238746,3
524380,2
257534,2
116029,2
113463,2
139642,2
361539,2
541928,1
331085,3
165580,1
218227,2
89104,2
115361,2
398515,2
174586,2
195750,1
296933,6
451921,7
479115,2
76365,1
504137,1
461064,1
137613,2
139047,2
569899,2
418679,1
541570,2
39502,2
61255,2
41394,2
442291,1
204202,2
178255,1
203293,1
358743,2
170274,1
255222,2
482118,1
200617,1
548993,2
114982,2
102269,1
259129,1
368801,2
553456,2
408787,1
350392,2
153399,2
494824,1
148555,1
73970,2
78868,1
46907,2
172835,2
304642,2
442396,1
142274,2
38334,2
224015,1
443590,1
161788,1
1030,2
277361,6
272665,3
359231,3
301775,3
357790,2
387961,2
464989,1
384799,7
351720,2
42062,1
512166,1
39061,2
136954,2
99381,2
108590,2
253885,1
23751,2
575558,6
291002,1
179325,1
340052,2
287205,1
438766,2
371143,7
80161,2
355767,1
44742,1
567241,2
434125,1
296277,2
484705,1
2689,4
576730,3
335724,1
50335,2
544518,1
350359,1
145957,1
331372,2
335734,1
137931,2
121625,2
302591,2
60494,1
336639,2
32795,1
199878,1
79212,2
504253,2
338252,7
394453,1
418023,1
221211,2
182144,1
489191,1
103911,2
350514,2
168290,2
500469,2
104460,2
13529,7
346079,2
437036,1
361027,1
58689,1
474643,2
82829,2
13541,3
309376,2
88657,2
339633,1
17258,2
441163,1
61386,1
357289,1
493189,1
249156,2
58703,1
392343,5
381007,2
238464,2
10639,3
142815,2
396356,1
225351,1
148454,2
302858,1
231262,2
552123,2
276936,2
260602,3
455159,7
533692,1
314586,1
326363,2
56587,1
109081,2
176416,1
181857,1
291223,6
560958,2
152654,2
48273,1
527326,2
136408,2
355815,2
51286,2
295950,6
228639,2
362622,2
137001,2
134867,2
109725,2
539974,1
245872,2
139604,2
403653,1
188442,1
61528,2
395416,6
69137,2
399663,5
387217,2
133550,2
503525,2
29577,2
307814,1
349600,2
258706,2
152163,2
152919,2
102357,2
164723,1
463876,2
522075,1
430950,1
75633,2
354567,1
326036,5
345058,2
365095,1
52130,2
68732,2
385072,3
164167,2
311437,1
565218,2
200151,1
203645,1
428521,1
463420,1
192207,1
496596,1
81875,2
334980,1
256696,3
521675,2
285293,3
428834,5
300341,2
5073,3
295851,6
251926,6
405081,1
397852,1
550973,2
163642,2
393058,1
95677,2
124139,2
262590,1
559932,2
171199,2
13072,6
200636,1
417707,1
285656,2
48719,1
577114,3
86221,1
250348,2
461152,7
277676,1
249313,6
293013,3
118407,2
59473,2
203610,1
562355,1
146650,2
524049,1
279760,1
201498,2
54693,2
28548,1
64284,2
316805,1
362075,2
66230,2
369620,2
272374,1
235687,2
135793,2
218889,2
269227,6
193410,1
82861,2
116130,1
258970,3
334958,2
368478,2
284759,3
571239,2
357255,2
6104,4
270548,2
431355,1
209081,1
474259,2
483262,1
242216,2
454791,2
285511,1
437448,2
291135,3
253875,1
383126,1
321393,1
316107,2
293188,6
103693,1
570977,2
127715,2
209323,5
544973,1
157202,2
399933,1
399788,1
481142,2
546862,1
527986,1
379344,1
239314,6
312335,2
278578,1
161051,2
392160,3
190619,1
413277,1
4174,3
47249,2
132128,2
534692,2
428788,2
127380,1
559049,1
417102,1
399800,1
89113,2
475979,2
150834,2
243061,6
426024,1
47303,2
550257,2
374690,2
334339,1
313004,5
422925,1
65485,1
566504,2
304444,1
339105,2
363149,2
19503,2
266316,3
52477,2
517673,1
515022,1
465961,2
450202,1
237935,1
519239,1
69788,2
89768,1
306403,1
524713,1
350531,2
412859,1
509680,1
494368,1
160771,1
530832,1
539148,1
445703,2
539868,2
541855,2
283310,2
265948,3
211115,2
24434,1
211139,1
195947,1
149967,2
312564,1
43208,1
13689,5
449177,1
514054,1
140951,2
389255,2
283127,6
366306,5
436858,2
325535,1
563662,2
165207,2
397452,6
185091,1
284105,3
387172,1
421133,2
551327,2
555473,2
388950,2
437975,1
284551,1
388733,1
36344,2
221932,5
444745,1
319729,1
383999,2
93643,2
462368,2
147911,1
38543,1
59905,1
419214,1
275665,1
566688,2
181179,1
285412,6
257618,2
567262,6
511481,1
133991,1
452576,7
165170,2
213370,1
398878,1
35083,1
197900,1
273930,6
418960,2
254095,2
58388,1
358176,2
244341,2
164924,2
269326,1
156992,1
102348,2
161231,2
549854,2
112470,2
163825,2
508279,1
88854,1
168317,1
244879,2
409529,1
29976,2
290789,6
397460,3
186095,2
526053,1
356845,1
29890,2
181434,2
165782,1
321895,2
241171,3
356822,1
301459,1
570180,2
49613,2
500709,2
82115,2
84783,2
380139,1
116339,2
281754,3
536444,7
341694,2
295465,6
485538,7
320243,2
175510,1
45470,2
470831,7
412960,1
161467,2
9209,7
451687,1
59979,2
53131,2
261596,3
210678,1
1561,1
60879,1
541214,1
393778,7
90032,2
287500,3
441649,1
135435,2
68263,2
522523,1
345895,6
292437,2
103187,2
216863,2
358541,2
25599,2
55985,2
520150,1
384434,1
357009,1
90318,1
575847,3
120937,2
441433,1
193679,1
544136,1
9432,1
297323,6
148818,1
490074,1
531426,1
578252,3
569149,2
13105,4
14767,1
28207,2
345191,2
339423,2
68810,1
508616,1
97884,2
196444,1
359477,7
275978,3
44502,1
20989,1
441647,1
58276,2
532644,1
531639,2
347377,1
52644,2
437307,1
379439,7
29975,2
83255,1
401736,1
160180,2
232008,2
466300,2
36902,2
553266,1
18257,2
438057,1
356509,1
387009,3
336824,1
179324,1
38222,2
190831,1
249505,1
174375,1
319597,2
325584,1
575397,3
320421,2
511105,1
200083,1
397370,2
49707,2
21721,1
453926,7
262647,3
177979,1
326177,3
43795,2
385867,1
433062,1
524303,1
56912,1
515393,1
483746,1
5276,6
514016,1
484605,7
234586,1
244710,5
285617,2
71971,1
141975,2
348778,5
143445,2
515168,2
492275,1
359845,1
218927,1
378627,1
103729,1
61065,1
215662,1
377739,6
198275,1
269084,3
350078,1
214605,1
292996,2
319429,1
121094,2
155501,1
320232,2
488548,1
87803,2
468399,2
538815,2
394384,1
319629,2
422736,1
542455,1
440261,1
125311,2
246857,2
87135,2
322725,2
334715,1
13084,4
527382,1
235547,1
392119,3
158594,2
360108,7
35309,2
315254,1
382976,2
458940,2
550985,2
551471,2
437815,1
62871,2
522114,2
520357,1
207186,1
526793,2
382372,2
133282,1
455725,1
194834,1
52177,2
356439,7
81059,2
19544,1
326222,3
35531,2
332816,2
359678,2
208516,1
271956,2
298169,6
310160,2
579790,6
166633,1
516101,2
398395,1
29879,2
12538,4
127631,2
146318,2
408043,1
352888,5
525546,1
167225,2
529472,7
96399,2
356051,2
71480,2
248832,3
368094,1
509689,1
409381,1
291233,6
429863,1
244692,2
233640,1
496141,2
386760,1
566776,2
65366,2
151638,2
375682,2
299358,6
202461,2
386691,7
124918,2
19586,2
376858,1
222023,2
145009,1
568619,2
278641,1
391239,7
578957,3
422880,2
481631,2
15811,2
215232,1
565275,2
562065,2
61372,1
219873,2
185789,2
305775,1
293484,3
516648,2
372667,2
31470,2
35545,2
69053,2
570668,2
548471,2
246327,2
239075,2
439819,1
10789,3
389866,1
488525,1
233343,2
126748,2
205443,1
165472,1
347778,1
717,2
239971,1
282324,3
504124,1
181113,2
464301,1
488505,1
374064,2
371552,2
184902,2
288992,1
402143,2
147023,1
556657,1
76762,2
457399,2
395280,2
530808,2
560367,1
191443,1
146175,2
28824,2
85133,2
434269,2
120990,2
565137,2
379430,7
406962,3
227719,3
350511,2
464024,2
121186,2
414241,1
264068,3
20714,2
376542,2
56144,2
118549,2
82199,2
172574,2
322079,1
419478,1
339258,2
302057,2
310365,1
489324,1
163745,2
12870,4
81633,2
34870,2
501215,2
211335,2
118235,2
108656,2
394468,1
97118,2
234480,3
299688,3
461617,7
357664,7
251001,2
476744,7
37755,1
247064,2
534427,2
305451,2
580299,6
554605,1
398406,1
196040,1
41778,2
534910,2
556180,2
357338,3
39191,2
219184,2
48494,2
252115,2
8517,1
317513,1
316725,3
93693,2
30453,2
294271,1
443431,1
407723,1
566895,2
395569,2
229387,2
550674,1
203204,2
469876,1
164712,1
257525,2
239015,1
